Sample Name	190313-POS-SWATH-HL60-HEK_ValiMix	Blank	Blank
Sample ID			
Sample Type	Unknown	Unknown	Unknown
HMDB0015353+K185.134506	N/A	0.094925623	0.075541605
HMDB0015353+K181.102631	0.095260112	0.09936767	0.091118639
HMDB0015353+K247.1129	0.097531158	N/A	N/A
HMDB0015353+K248.117828	0.073659283	0.148365671	0.080531708
HMDB0015353+K249.127426	0.091733864	0.09533852	0.096278987
HMDB0015353+K196.120956	N/A	0.100066084	N/A
HMDB0015353+K105.070831	0.114638833	0.098477588	N/A
HMDB0015353+K197.097275	N/A	0.177316681	0.132612871
HMDB0015353+K185.097183	N/A	0.192957542	0.150557494
HMDB0015353+K198.13765	N/A	0.106935178	0.095811054
HMDB0015353+K179.10643	0.095137548	0.097363381	0.097963685
HMDB0015353+K176.11705	0.083963205	0.111897862	0.103496514
HMDB0015353+K107.085785	N/A	0.104615281	0.129825779
HMDB0015353+K97.068237	N/A	0.095721084	0.081700011
HMDB0015353+K95.051689	N/A	0.215401267	0.136361997
HMDB0015353+K93.06886300000001	N/A	0.102597537	0.094349733
HMDB0015353+K91.053574	N/A	0.123148423	N/A
HMDB0015353+K431.246613	0.106875246	0.078633107	0.093995932
HMDB0015353+K414.234985	N/A	N/A	N/A
HMDB0015353+K413.2323	N/A	0.089673387	0.094015001
HMDB0015353+K395.221771	N/A	0.165811596	0.144070155
HMDB0015353+K262.134338	N/A	0.114989382	N/A
HMDB0015353+K261.125305	N/A	N/A	N/A
HMDB0015353+K167.086121	0.129932933	0.086180852	0.129836061
HMDB0015353+K263.141571	0.095853601	0.09288478	0.096633543
HMDB0015353+K225.12709	N/A	0.08620251	0.145965594
HMDB0015353+K159.080429	N/A	N/A	N/A
HMDB0015353+K341.174652	0.148530735	0.129413475	0.130707041
HMDB0015353+K159.117798	N/A	0.14209601	0.126953106
HMDB0015353+K147.0811	N/A	0.083807946	N/A
HMDB0015353+K148.083359	N/A	0.102743563	N/A
HMDB0015353+K159.081039	N/A	N/A	N/A
HMDB0015353+K161.096634	0.096996975	0.098855135	0.091860554
HMDB0015353+K171.079803	0.114072053	N/A	0.144273071
HMDB0015353+K173.09613	N/A	N/A	N/A
HMDB0015353+K185.096268	N/A	0.173262843	0.149767319
HMDB0015353+K197.095367	N/A	0.204964047	0.145300633
HMDB0015353+K199.111313	N/A	0.171380067	0.184365724
HMDB0015353+K120.088844	N/A	0.094100672	N/A
HMDB0015353+K211.112366	0.082452349	0.079882319	0.145157457
HMDB0015353+K226.13472	0.167923203	0.10966888	0.096597062
HMDB0015353+K265.15799	0.097665351	0.094322931	0.092856126
HMDB0015353+K168.095444	0.146584588	0.111283061	0.153487317
HMDB0015353+K165.065338	0.129307908	0.084866081	0.084599364
HMDB0015353+K163.111374	N/A	0.120872623	0.162805213
HMDB0015353+K162.098694	0.231074756	0.093865414	0.087096409
HMDB0015353+K161.129623	N/A	N/A	N/A
HMDB0015353+K161.096832	0.097020854	0.098762205	0.09192854
HMDB0015353+K160.121078	N/A	0.116270312	N/A
HMDB0015353+K223.113052	0.101056599	0.10590213	0.100195701
HMDB0015353+K119.086205	N/A	0.114006896	N/A
HMDB0015353+K117.069046	N/A	0.096917543	0.132666978
HMDB0015353+K109.066772	N/A	0.080102993	0.127203453
HMDB0015353+K182.109131	0.080361763	0.086380424	0.071135966
HMDB0015353+K183.115509	N/A	0.111575714	0.09505234
HMDB0015353+K277.157867	N/A	N/A	N/A
HMDB0015353+K179.088455	0.09771657	0.088813375	0.092237799
HMDB0015353+K192.093658	N/A	0.093007097	0.117064345
HMDB0015353+K324.169434	N/A	0.115687739	0.148980651
HMDB0015353+K187.110962	N/A	0.087179721	0.09985428
HMDB0015353+K195.080475	N/A	0.076729366	0.133420358
HMDB0015353+K196.087906	0.111673828	0.091455695	0.09976618
HMDB0015353+K287.1427	0.111789869	0.138799267	0.139341157
HMDB0015353+K293.152435	0.132578489	0.137419877	0.096962862
HMDB0015353+K295.16922	N/A	0.106516119	0.090801315
HMDB0015353+K305.15387	N/A	N/A	N/A
HMDB0015353+K239.142334	N/A	N/A	N/A
HMDB0015353+K237.125519	0.118553191	0.088927367	0.107807662
HMDB0015353+K235.112656	N/A	N/A	N/A
HMDB0015353+K227.143066	0.101426465	0.10349842	0.123325598
HMDB0015353+K199.111588	N/A	0.098813662	0.185063696
HMDB0015353+K277.159241	N/A	N/A	N/A
HMDB0015353+K197.095688	N/A	0.200169126	0.144495224
HMDB0015353+K239.142578	N/A	N/A	N/A
HMDB0015353+K237.127121	0.118083827	0.089128957	0.104523104
HMDB0015353+K234.104706	0.120566893	N/A	N/A
HMDB0015353+K226.134537	0.169860453	0.108734054	0.096813501
HMDB0015353+K207.117004	N/A	N/A	N/A
HMDB0015353+K208.088104	0.116436241	N/A	0.097083472
HMDB0015353+K227.1427	0.080349326	0.105062322	0.122683509
HMDB0015353+K210.104416	N/A	0.090786714	N/A
HMDB0015353+K211.111542	0.081776898	0.079957288	0.13936723
HMDB0015353+K212.117401	0.08883018	0.099059687	0.150068326
HMDB0015353+K221.095764	0.129093832	0.091885841	0.12299443
HMDB0015353+K222.104263	0.104976724	0.115726006	0.082820896
HMDB0015353+K209.096436	N/A	0.074261756	0.11337289
HMDB0015353+K225.127563	N/A	0.085846833	0.137870438
HMDB0015353+K223.11145	0.101394248	0.106228332	0.100098632
HMDB0015353+K157.10025	N/A	0.079554496	0.09206127
HMDB0015353+K193.100418	0.077115735	0.097710404	0.109902219
HMDB0015353+K185.096588	N/A	0.178726117	0.150523534
HMDB0015353+K323.164215	N/A	0.111088375	0.166106612
HMDB0015353+K183.081406	N/A	0.078151159	0.163981391
HMDB0015353+K307.16861	N/A	0.119008051	0.103748198
HMDB0015353+K169.066895	0.126594366	0.15051457	0.082090348
HMDB0015353+K169.102203	N/A	0.186835192	0.089087024
HMDB0015353+K171.080261	0.114741181	0.077941454	0.141735704
HMDB0015353+K171.117783	N/A	0.128516666	0.102203213
HMDB0015353+K173.095688	N/A	N/A	N/A
HMDB0015353+K173.132736	N/A	N/A	N/A
HMDB0015353+K175.110611	N/A	0.103864945	N/A
HMDB0015353+K325.179901	0.109766602	0.082573963	0.078165096
HMDB0015353+K263.179352	0.093946543	0.089910219	0.100233627
HMDB0015353+K235.110748	N/A	0.112532309	N/A
HMDB0015353+K105.070717	0.114592153	0.098148603	N/A
HMDB0015353+K119.085915	N/A	0.115931012	0.146838541
HMDB0015353+K121.065712	0.10474504	N/A	N/A
HMDB0015353+K131.085297	N/A	0.080855314	0.137736725
HMDB0015353+K132.056992	N/A	0.08508002	N/A
HMDB0015353+K135.081253	0.100855845	0.098704143	0.099609521
HMDB0015353+K145.065216	0.104901194	N/A	N/A
HMDB0015353+K145.102539	N/A	0.122964267	0.101238626
HMDB0015353+K147.081558	N/A	0.081818212	N/A
HMDB0015353+K148.084503	N/A	0.103475145	N/A
HMDB0015353+K158.072769	N/A	0.119223285	0.081536842
HMDB0015353+K159.081146	N/A	N/A	N/A
HMDB0015353+K161.096481	0.09697172	0.098944326	0.091822103
HMDB0015353+K171.08078	0.117603594	0.087874348	0.137673393
HMDB0015353+K172.085556	N/A	0.070029671	0.093812656
HMDB0015353+K173.096863	N/A	N/A	N/A
HMDB0015353+K174.10202	0.118702033	0.105748176	N/A
HMDB0015353+K179.086151	0.096973473	0.086616301	0.08897483
HMDB0015353+K158.105804	N/A	N/A	0.083927957
HMDB0015353+K385.236359	N/A	0.106428583	0.10801903
HMDB0015353+K121.065926	0.104598737	N/A	N/A
HMDB0015353+K221.130875	N/A	N/A	N/A
HMDB0015353+K214.130844	0.113550986	0.091721988	0.091276823
HMDB0015353+K225.164856	N/A	0.094663946	0.112230551
HMDB0015353+K225.127182	N/A	0.086086591	0.143272173
HMDB0015353+K223.148071	0.099966261	0.102188303	0.101988762
HMDB0015353+K223.110977	0.101910743	0.106627527	0.100051728
HMDB0015353+K222.136078	N/A	N/A	N/A
HMDB0015353+K220.12532	0.110213171	0.080814788	0.09927206
HMDB0015353+K254.162582	0.101360883	0.097440975	0.120300541
HMDB0015353+K219.118256	N/A	N/A	N/A
HMDB0015353+K218.108734	0.091110205	0.108145111	N/A
HMDB0015353+K215.139709	N/A	N/A	N/A
HMDB0015353+K213.163635	N/A	0.087367722	0.096569747
HMDB0015353+K252.179901	0.127420944	0.152621087	0.099186414
HMDB0015353+K213.127106	N/A	0.069590982	0.078843963
HMDB0015353+K253.156006	0.089057906	0.090958471	N/A
HMDB0015353+K255.140747	0.07991521	0.115858428	0.089380269
HMDB0015353+K211.147583	N/A	0.111591669	0.154878023
HMDB0015353+K323.222412	N/A	0.087919426	N/A
HMDB0015353+K339.230103	0.083546125	0.101803772	0.114460762
HMDB0015353+K332.208313	N/A	0.108344823	0.108411773
HMDB0015353+K331.202667	N/A	0.089792291	0.089092655
HMDB0015353+K325.213257	0.117776469	0.107393417	0.181537858
HMDB0015353+K305.192322	N/A	N/A	N/A
HMDB0015353+K324.207428	0.120049005	0.115086718	0.117824711
HMDB0015353+K322.225586	0.074055361	0.123464991	0.1001923
HMDB0015353+K305.226501	0.138271304	0.093509846	0.100136665
HMDB0015353+K321.221924	N/A	N/A	0.083280292
HMDB0015353+K313.198242	N/A	0.123932855	0.101421913
HMDB0015353+K311.197571	0.102476185	0.100755454	0.092517299
HMDB0015353+K309.183258	N/A	N/A	N/A
HMDB0015353+K308.206421	N/A	0.107085859	0.108678176
HMDB0015353+K307.205658	0.082186912	N/A	N/A
HMDB0015353+K212.152573	N/A	0.204950301	0.104297676
HMDB0015353+K211.108002	0.085620824	0.128517588	0.12433735
HMDB0015353+K125.098404	N/A	0.115716534	0.122131161
HMDB0015353+K239.14447	N/A	N/A	N/A
HMDB0015353+K244.137344	0.146010462	0.113096068	0.130779279
HMDB0015353+K243.136856	N/A	0.141910812	0.103389052
HMDB0015353+K242.123276	0.126259908	0.194323174	0.106284911
HMDB0015353+K241.155197	N/A	N/A	N/A
HMDB0015353+K241.122192	N/A	0.137371655	0.102923207
HMDB0015353+K240.146973	N/A	N/A	N/A
HMDB0015353+K237.163651	0.152229996	N/A	0.103538824
HMDB0015353+K247.147476	N/A	0.093631518	0.083075204
HMDB0015353+K237.130783	0.153085203	0.087413169	0.094881507
HMDB0015353+K235.148041	0.105947452	0.096650712	0.150992685
HMDB0015353+K234.152435	0.134985874	0.152093748	0.098767969
HMDB0015353+K233.133362	N/A	0.099416969	N/A
HMDB0015353+K263.14328	0.095594284	0.09225888	0.096014498
HMDB0015353+K_B	0.097051623	N/A	N/A
HMDB0015353+K246.140793	N/A	0.116408168	0.083674396
HMDB0015353+K248.152145	N/A	0.087667454	0.087387517
HMDB0015353+K209.132095	N/A	N/A	N/A
HMDB0015353+K228.147659	0.108113568	0.080064641	0.077928002
HMDB0015353+K208.12178	N/A	0.099264728	0.109791942
HMDB0015353+K207.116226	N/A	N/A	N/A
HMDB0015353+K206.106201	N/A	0.120815389	0.099024329
HMDB0015353+K201.127243	N/A	0.090953575	0.108217169
HMDB0015353+K200.119019	N/A	0.137826959	0.081793343
HMDB0015353+K227.142532	0.080451857	0.105851474	0.122379679
HMDB0015353+K229.15625	N/A	N/A	0.160998655
HMDB0015353+K249.129242	0.091688721	0.09516626	0.095994997
HMDB0015353+K232.127151	N/A	0.093768622	0.158200588
HMDB0015353+K252.145142	N/A	0.102248495	0.094302499
HMDB0015353+K251.179718	0.104798007	0.142751131	0.123985655
HMDB0015353+K251.141693	0.09824546	0.102614006	0.093437236
HMDB0015353+K250.169052	0.227616264	0.240732612	0.144629354
HMDB0015353+K249.163879	0.099975628	0.100399538	0.082413774
HMDB0015353+K340.232269	N/A	0.077634854	0.081965863
HMDB0015353+K341.242371	N/A	0.117310115	0.092556698
HMDB0015353+K349.214172	N/A	0.15113562	0.146294476
HMDB0015353+K289.195312	0.087425192	0.12167153	0.146697018
HMDB0015353+K292.177673	N/A	N/A	N/A
HMDB0015353+K293.195221	N/A	N/A	N/A
HMDB0015353+K270.192963	0.077505573	0.139046058	0.077567966
HMDB0015353+K121.064926	0.105225668	N/A	N/A
HMDB0015353+K199.112381	N/A	0.095769447	0.181738302
HMDB0015353+K197.131393	N/A	N/A	N/A
HMDB0015353+K350.217499	0.095875342	N/A	0.145820027
HMDB0015353+K156.725082	N/A	N/A	N/A
HMDB0015353+K156.092743	N/A	0.08294285	N/A
HMDB0015353+K155.085251	N/A	0.105926909	0.156621031
HMDB0015353+K149.096741	N/A	0.099761745	0.241050136
HMDB0015353+K148.120926	N/A	0.082940585	0.072129226
HMDB0015353+K147.118637	N/A	0.094988177	0.130560419
HMDB0015353+K147.081299	N/A	0.082619772	N/A
HMDB0015353+K145.101913	N/A	0.117174051	0.102668312
HMDB0015353+K143.08606	N/A	0.144585076	0.139319125
HMDB0015353+K141.07106	0.075330529	0.090133668	0.170634703
HMDB0015353+K136.082306	0.106633322	0.097159888	0.108572971
HMDB0015353+K135.082565	0.099637416	0.099372337	0.10077899
HMDB0015353+K133.099854	N/A	0.138497207	N/A
HMDB0015353+K132.085632	N/A	0.121562556	N/A
HMDB0015353+K131.085861	N/A	0.078597701	0.149679361
HMDB0015353+K129.069885	N/A	0.086327486	0.077260042
HMDB0015353+K128.061798	0.16097915	0.114976855	N/A
HMDB0015353+K125.389336	N/A	0.081529168	N/A
HMDB0015353+K291.173584	N/A	N/A	N/A
HMDB0015353+K157.066391	N/A	0.085713752	N/A
HMDB0015353+K289.164978	N/A	0.118220948	0.129009896
HMDB0015353+K283.166138	N/A	N/A	N/A
HMDB0015353+K367.224579	0.182176017	0.147511281	0.17802926
HMDB0015353+K327.196564	N/A	N/A	N/A
HMDB0015353+K199.149017	N/A	0.0967166	0.102774529
HMDB0015353+K303.209198	N/A	0.13433315	0.108407733
HMDB0015353+K293.229279	0.103798411	0.125038904	0.092512529
HMDB0015353+K257.151031	0.094010201	0.09119709	0.073822719
HMDB0015353+K258.155151	N/A	0.100394835	0.080306924
HMDB0015353+K259.140778	N/A	0.135917023	0.105173241
HMDB0015353+K261.163269	0.142101746	0.142450656	0.084613591
HMDB0015353+K265.159302	0.096996643	0.093813914	0.095509173
HMDB0015353+K264.178772	0.093540099	0.10166265	0.092425406
HMDB0015353+K265.156647	0.096124064	0.094558749	0.09271903
HMDB0015353+K368.230927	0.090337954	0.085490606	0.094529818
HMDB0015353+K266.162933	0.20380607	0.122626943	0.193002055
HMDB0015353+K279.17453	N/A	N/A	N/A
HMDB0015353+K274.170868	N/A	N/A	0.092869709
HMDB0015353+K273.16272	N/A	N/A	N/A
HMDB0015353+K271.154694	N/A	0.116402812	0.091845137
HMDB0015353+K269.154327	0.15371699	0.117701022	0.101788675
HMDB0015353+K297.182556	N/A	N/A	N/A
HMDB0015353+K267.171936	0.099867732	0.102570899	0.103458609
HMDB0015353+K267.134857	0.093284734	0.113241353	0.10003717
HMDB0015315+Na426.1691	N/A	N/A	N/A
HMDB0015315+Na133.0405	0.08242477	0.142467542	N/A
HMDB0015315+Na_B	0.10311217	0.092376992	0.097126165
HMDB0015315+Na126.126587	0.118677817	0.089137214	0.094423728
HMDB0015315+Na165.994	N/A	N/A	0.081529167
HMDB0015315+Na167.0017	0.145710569	0.093688611	0.099895814
HMDB0015315+Na424.1549	N/A	N/A	N/A
HMDB0015315+Na175.08522	N/A	N/A	N/A
HMDB0015315+Na426.167786	N/A	N/A	N/A
HMDB0015315+Na427.176056	N/A	N/A	N/A
HMDB0015315+Na428.167633	N/A	0.125694672	N/A
HMDB0015315+Na147.054108	N/A	N/A	N/A
HMDB0015315+Na147.0552	N/A	N/A	N/A
HMDB0015315+Na175.0866	N/A	N/A	N/A
HMDB0015315+Na425.183533	N/A	N/A	N/A
HMDB0015315+Na148.056381	0.085561531	N/A	N/A
HMDB0015315+Na119.0604	N/A	0.099884751	0.100227391
HMDB0015231+NH4128.0265	N/A	N/A	N/A
HMDB0015231+NH4130.0405	N/A	N/A	N/A
HMDB0015231+NH487.0354	N/A	N/A	0.147625419
HMDB0015231+NH4113.015	N/A	N/A	0.081538254
HMDB0015231+NH4131.0444	N/A	N/A	N/A
HMDB0015231+NH4130.0407	N/A	N/A	N/A
HMDB0015231+NH465.0145	0.139063442	0.081250877	0.079458742
HMDB0015231+NH458.0098	0.102104518	0.080170729	N/A
HMDB0015231+NH4112.0306	N/A	N/A	0.081538247
HMDB0015231+NH4130.0416	N/A	N/A	N/A
HMDB0015231+NH485.0207	N/A	0.102690812	0.081127615
HMDB0015231+NH458.0089	0.135132008	0.079709457	0.08153825
HMDB0015231+NH4_B	N/A	N/A	N/A
HMDB0015231+NH4113.0146	N/A	N/A	0.081538254
HMDB0015231+NH4130.0413	N/A	N/A	N/A
HMDB0015231+NH458.0088	0.138874374	0.0796685	0.08153825
HMDB0015231+NH460.0245	0.086002219	0.081521587	0.088510114
HMDB0015231+NH485.0196	N/A	0.102293889	0.08107987
HMDB0015231+NH4130.0412	N/A	N/A	N/A
HMDB0015231+NH487.0353	N/A	N/A	0.147915049
HMDB0015231+NH4113.0147	N/A	N/A	0.081538254
HMDB0015231+NH4113.0153	N/A	N/A	0.081538254
HMDB0015231+K113.0147	N/A	0.086105194	0.102813133
HMDB0015231+K58.0089	N/A	N/A	N/A
HMDB0015231+K113.0153	N/A	0.088040148	0.099769273
HMDB0015231+K130.0405	N/A	0.115358433	0.135477635
HMDB0015231+K113.015	N/A	0.086994986	0.101323436
HMDB0015231+K131.0444	N/A	0.116397242	0.106199921
HMDB0015231+K130.0407	N/A	0.115454974	0.13708635
HMDB0015231+K65.0145	0.079564237	0.081521587	N/A
HMDB0015231+K58.0098	N/A	N/A	N/A
HMDB0015231+K128.0265	N/A	0.105714086	0.114346975
HMDB0015231+K112.0306	0.113549205	0.148998052	0.106739113
HMDB0015231+K130.0416	N/A	0.112818632	0.143676488
HMDB0015231+K87.0354	N/A	0.077714879	0.089372196
HMDB0015231+K85.0207	N/A	0.075906479	N/A
HMDB0015231+K113.0146	N/A	0.085800617	0.103294406
HMDB0015231+K85.0196	N/A	0.094635547	N/A
HMDB0015231+K87.0353	N/A	0.077849414	N/A
HMDB0015231+K130.0412	N/A	0.115376472	0.141381306
HMDB0015231+K_B	0.12585618	0.125831117	0.135299265
HMDB0015231+K60.0245	0.081538254	N/A	N/A
HMDB0015231+K58.0088	N/A	N/A	N/A
HMDB0015231+K130.0413	N/A	0.11501736	0.142039033
HMDB0015200+NH4150.065689	0.080763613	0.079845476	N/A
HMDB0015200+NH4343.083984	0.227855019	0.229045957	0.244343171
HMDB0015200+NH4_B	0.098904346	0.100207355	0.093391891
HMDB0015200+NH4321.101318	0.211229684	0.105246235	0.091860405
HMDB0015200+NH4304.075043	0.08159012	0.081587278	0.091553637
HMDB0015200+NH4287.065582	0.103855836	0.08462408	0.077635294
HMDB0015200+NH4286.063599	N/A	0.081515392	0.086179516
HMDB0015200+NH4369.063446	N/A	0.112482981	0.087916329
HMDB0015200+NH4470.169067	N/A	0.109657033	0.131850772
HMDB0015200+NH4468.168488	0.099659901	N/A	N/A
HMDB0015200+NH4369.063995	N/A	0.112547135	0.093842031
HMDB0015200+NH4107.048698	N/A	0.105383344	0.110320039
HMDB0015200+NH4168.018799	N/A	0.081367487	0.081538254
HMDB0015200+NH4103.054733	0.103474934	0.081538254	0.092003218
HMDB0015200+NH4468.167908	0.099550653	N/A	N/A
HMDB0015200+NH4286.064941	0.070063359	0.081513481	0.086179176
HMDB0015200+NH493.04499100000001	0.07580846	N/A	N/A
HMDB0015200+NH4304.075867	0.080048587	0.078928359	0.093739506
HMDB0015200+NH4321.103455	0.22454208	0.097684426	0.094315889
HMDB0015200+NH4322.104889	0.107645179	0.115787942	0.116454898
HMDB0015200+NH4343.083313	0.228707862	0.230579778	0.24454077
HMDB0015200+NH4344.087769	0.220653194	0.147436909	0.18804985
HMDB0015200+NH4370.065857	N/A	0.091478971	0.102960141
HMDB0015200+NH4183.090942	0.093170832	0.079493622	0.088703682
HMDB0015200+NH4371.06076	0.10181564	0.085657933	0.090915584
HMDB0015200+NH4347.082245	N/A	0.131516977	0.155898438
HMDB0015200+NH4469.170105	N/A	0.119162455	N/A
HMDB0015200+NH4304.074646	0.081714866	0.082708315	0.090572015
HMDB0015200+NH4347.08139	N/A	0.129455214	0.155474784
HMDB0015200+NH4323.098999	N/A	0.081449074	0.132512784
HMDB0015200+NH4322.104218	0.087597581	0.104667091	0.117573962
HMDB0015200+NH4321.102936	0.223862555	0.099004407	0.093729129
HMDB0015200+NH4348.083893	N/A	0.097029754	0.081367495
HMDB0015200+NH4370.066132	N/A	0.091337819	0.102960141
HMDB0015200+NH4167.015991	0.086172558	0.086755977	0.075199266
HMDB0015200+NH4167.016724	0.086139299	0.087069533	0.073592104
HMDB0015200+NH4286.063324	N/A	0.081515392	0.086179516
HMDB0015200+NH4184.043289	0.11834518	0.119945514	0.081515392
HMDB0015200+NH4150.065903	0.08076534	0.08067272	N/A
HMDB0015200+NH4210.021667	N/A	0.077940184	N/A
HMDB0015200+NH4167.015961	0.086172558	0.086573909	0.07527809
HMDB0015200+NH4119.048386	N/A	0.083542655	0.089634623
HMDB0015200+NH4119.073433	N/A	N/A	0.087136676
HMDB0015200+NH4120.055565	N/A	0.081522682	0.081323774
HMDB0015200+NH4121.039619	0.082506031	0.110793881	0.091433241
HMDB0015200+NH4121.063484	N/A	N/A	N/A
HMDB0015200+NH4131.06012	N/A	N/A	N/A
HMDB0015200+NH4139.021606	0.064009274	0.08040953	0.078402946
HMDB0015200+NH4139.049652	N/A	0.117285029	0.182839408
HMDB0015200+NH4148.02124	0.075028496	0.113289398	0.079770606
HMDB0015200+NH4469.170135	N/A	0.119129224	N/A
HMDB0015200+NH4166.030807	0.133445138	0.09456431	0.10775446
HMDB0015200+NH4211.086075	0.096887068	0.076119117	0.081537799
HMDB0015200+NH4104.059166	0.145176608	0.130955944	0.197627865
HMDB0015200+NH4258.069122	N/A	0.081538254	0.081529052
HMDB0015200+NH4256.106964	N/A	0.115673782	0.091135474
HMDB0015200+NH4169.012985	N/A	0.080761389	0.125136705
HMDB0015200+NH4240.112762	0.091886656	N/A	0.102786963
HMDB0015200+NH4238.096588	0.157999186	0.083011845	0.076291395
HMDB0015200+NH4226.097076	N/A	N/A	N/A
HMDB0015200+NH4222.101669	0.088088596	N/A	N/A
HMDB0015192+NH4205.0776	0.092858625	0.09613494	N/A
HMDB0015192+NH4320.14	N/A	N/A	N/A
HMDB0015192+NH4233.1085	N/A	N/A	N/A
HMDB0015192+NH4165.0825	N/A	N/A	N/A
HMDB0015192+NH4189.0824	N/A	N/A	N/A
HMDB0015192+NH4191.062	0.114384215	N/A	N/A
HMDB0015192+NH4203.0617	0.13069159	0.110850566	N/A
HMDB0015192+NH4300.1346	0.1422346	N/A	N/A
HMDB0015192+NH4204.0696	0.137047263	0.082139687	N/A
HMDB0015192+NH4204.1061	0.122658323	N/A	N/A
HMDB0015192+NH4302.1303	0.090566962	N/A	N/A
HMDB0015192+NH4232.0598	0.102133757	0.074423211	0.081358514
HMDB0015192+NH4219.093	0.090039188	N/A	N/A
HMDB0015192+NH4176.0746	N/A	N/A	N/A
HMDB0015192+NH4204.1055	0.122794992	N/A	N/A
HMDB0015192+NH4219.0931	0.090044141	N/A	N/A
HMDB0015192+NH4249.067	N/A	N/A	0.077283174
HMDB0015192+NH4320.1413	N/A	0.091471353	N/A
HMDB0015192+NH4276.1511	N/A	N/A	N/A
HMDB0015192+NH4302.1298	0.090599285	N/A	N/A
HMDB0015192+NH4320.1402	N/A	N/A	N/A
HMDB0015192+NH4320.1405	N/A	0.090436435	N/A
HMDB0015192+NH4274.0988	0.097303605	0.149614635	0.159263137
HMDB0015192+NH4233.1086	N/A	N/A	N/A
HMDB0015192+NH4282.1239	0.078975689	N/A	N/A
HMDB0015192+NH4302.1291	0.183963796	N/A	N/A
HMDB0015192+NH4254.0926	0.097287984	N/A	N/A
HMDB0015192+NH4233.1087	N/A	N/A	N/A
HMDB0015192+NH4219.0929	0.090034397	N/A	N/A
HMDB0015192+NH4321.1438	N/A	N/A	N/A
HMDB0015192+NH4176.0733	N/A	N/A	N/A
HMDB0015192+NH4232.0596	0.102327891	0.074136176	0.081358514
HMDB0015192+NH4320.1403	N/A	N/A	N/A
HMDB0015192+NH4302.1292	0.188662578	N/A	N/A
HMDB0015192+NH4300.135	0.142230019	N/A	N/A
HMDB0015192+NH4282.1245	0.081362441	N/A	N/A
HMDB0015192+NH4272.103	N/A	0.097697764	0.136262044
HMDB0015192+NH4231.0562	0.08783132	0.076841073	0.074066722
HMDB0015192+NH4160.574356	0.081529168	N/A	N/A
HMDB0015192+NH4321.1444	N/A	N/A	N/A
HMDB0015192+NH4320.1414	N/A	0.091610555	N/A
HMDB0015192+NH4161.075058	N/A	N/A	N/A
HMDB0015192+NH4152.070435	N/A	N/A	N/A
HMDB0015192+NH4151.569122	0.081538254	N/A	N/A
HMDB0015192+NH4254.0925	0.096700437	N/A	N/A
HMDB0015192+NH4189.0816	0.102737079	N/A	N/A
HMDB0015192+NH4204.1056	0.122802103	N/A	N/A
HMDB0015192+NH4203.0613	0.130753064	0.086152435	N/A
HMDB0015192+NH4302.1302	0.090581115	N/A	N/A
HMDB0015192+NH4231.0559	0.087987543	0.076895992	0.074175748
HMDB0015192+NH4231.0566	0.087605362	0.076763358	0.073497068
HMDB0015192+NH4320.1409	N/A	0.090920919	N/A
HMDB0015192+NH4185.0712	N/A	N/A	N/A
HMDB0015192+NH4205.0775	0.092778392	0.096115784	N/A
HMDB0015192+NH4277.153961	N/A	N/A	N/A
HMDB0015192+NH4187.0668	0.087749132	0.103263249	N/A
HMDB0015192+NH4320.1406	N/A	0.090551518	N/A
HMDB0015192+NH4185.071	N/A	N/A	N/A
HMDB0015192+NH4203.0616	0.130707363	0.110938379	N/A
HMDB0015192+NH4204.1059	0.122818133	N/A	N/A
HMDB0015192+NH4276.1507	N/A	N/A	N/A
HMDB0015192+NH4302.1299	0.090600995	N/A	N/A
HMDB0015192+NH4191.0616	0.116883827	N/A	N/A
HMDB0015192+NH4205.07811	0.093253205	0.096236551	N/A
HMDB0015192+NH4233.108627	N/A	N/A	N/A
HMDB0015192+NH4276.151825	N/A	0.111097631	N/A
HMDB0015192+NH4302.130615	0.090527389	N/A	N/A
HMDB0015192+NH4226.0977	N/A	N/A	N/A
HMDB0015192+NH4320.142426	N/A	0.093080003	N/A
HMDB0015192+NH4321.144745	N/A	N/A	N/A
HMDB0015192+NH4176.0745	N/A	N/A	N/A
HMDB0015192+NH4204.0694	0.13468087	0.082245073	N/A
HMDB0015192+NH4205.0773	0.09267081	0.096078246	N/A
HMDB0015192+NH4226.0976	N/A	N/A	N/A
HMDB0015192+NH4274.0987	0.097368513	0.149935467	0.160676751
HMDB0015192+NH4282.1237	0.078629847	N/A	N/A
HMDB0015192+NH4152.0745	N/A	0.097587229	N/A
HMDB0015192+NH4175.0667	N/A	N/A	N/A
HMDB0015192+NH4233.1084	N/A	N/A	N/A
HMDB0015192+NH4189.0825	N/A	N/A	N/A
HMDB0015192+NH4165.0824	N/A	N/A	N/A
HMDB0015192+NH4_B	0.096680213	N/A	N/A
HMDB0015192+NH4162.0353	0.086307978	N/A	N/A
HMDB0015192+NH4231.0567	0.08754541	0.076743071	0.073299426
HMDB0015192+NH4191.0618	0.114661934	N/A	N/A
HMDB0015192+NH4276.151	N/A	N/A	N/A
HMDB0015192+NH4276.1506	N/A	N/A	N/A
HMDB0015192+NH4256.1446	N/A	N/A	N/A
HMDB0015192+NH4148.0558	0.096433904	N/A	N/A
HMDB0015192+NH4136.0559	0.090624127	N/A	0.094642947
HMDB0015192+NH4320.1407	N/A	0.090665912	N/A
HMDB0015192+NH4302.1306	0.090529097	N/A	N/A
