Sample Name	190313-POS-SWATH-HL60-HEK_ValiMix	Blank	Blank
Sample ID			
Sample Type	Unknown	Unknown	Unknown
HMDB0015094+Na135.0799	N/A	N/A	N/A
HMDB0015094+Na321.1849	N/A	N/A	N/A
HMDB0015094+Na253.1589	N/A	N/A	N/A
HMDB0015094+Na161.0957	N/A	N/A	N/A
HMDB0015094+Na357.206	N/A	15.38173672	15.36846346
HMDB0015094+Na237.1282	N/A	15.55396705	15.50083916
HMDB0015094+Na339.1953	N/A	15.40910947	N/A
HMDB0015094+Na303.174	15.08126919	15.10385108	15.08534854
HMDB0015094+Na293.1539	15.08346048	15.1081983	15.1806645
HMDB0015094+Na273.1305	15.01837074	N/A	N/A
HMDB0015094+Na266.1644	N/A	15.69969464	N/A
HMDB0015094+Na265.1619	N/A	N/A	N/A
HMDB0015094+Na142.0783	N/A	15.3730738	15.69750789
HMDB0015094+Na263.1813	N/A	15.37192621	N/A
HMDB0015094+Na251.1424	N/A	N/A	15.61429663
HMDB0015094+Na171.0803	15.20073863	15.70655009	N/A
HMDB0015094+Na185.0965	N/A	N/A	N/A
HMDB0015094+Na187.1113	15.35449831	N/A	N/A
HMDB0015094+Na187.1118	15.3543724	N/A	N/A
HMDB0015094+Na119.0857	15.42636875	15.13104781	15.11155849
HMDB0015094+Na147.0805	N/A	15.3521154	15.17289609
HMDB0015094+Na121.0646	N/A	N/A	N/A
HMDB0015094+Na107.0859	15.50013938	15.37643059	15.11043661
HMDB0015094+Na105.0703	N/A	15.36374238	15.09991934
HMDB0015094+Na91.0539	N/A	N/A	15.46197898
HMDB0015094+Na280.1822	N/A	N/A	15.02618271
HMDB0015094+Na279.173	N/A	N/A	N/A
HMDB0015094+Na117.0693	15.34577909	15.08763805	15.48697131
HMDB0015094+Na253.1582	N/A	N/A	N/A
HMDB0015094+Na211.1109	15.08485047	15.1016975	15.08539921
HMDB0015094+Na119.0859	15.42622933	15.13202807	15.11057805
HMDB0015094+Na117.0696	15.34569868	15.08919346	15.48562959
HMDB0015094+Na115.0539	15.84721719	N/A	N/A
HMDB0015094+Na107.0858	15.49996317	15.37615663	15.11024884
HMDB0015094+Na105.0697	N/A	15.36563444	15.09781824
HMDB0015094+Na93.0699	N/A	15.13420248	15.10797964
HMDB0015094+Na223.1128	15.28779982	N/A	15.8316237
HMDB0015094+Na209.0951	N/A	15.16338309	15.15325831
HMDB0015094+Na196.0875	15.32050344	15.80558037	14.91521792
HMDB0015094+Na195.0812	15.24762183	15.28262335	15.27709474
HMDB0015094+Na144.0577	N/A	N/A	N/A
HMDB0015094+Na241.1593	15.19325276	15.50853688	15.77945965
HMDB0015094+Na145.0656	N/A	N/A	N/A
HMDB0015094+Na186.1008	14.97711712	14.99283674	14.98446535
HMDB0015094+Na303.1756	15.08176577	15.10356765	15.08458205
HMDB0015094+Na304.1782	15.08963619	15.10222834	15.09009381
HMDB0015094+Na309.1873	N/A	15.57046406	15.51802477
HMDB0015094+Na315.1616	15.27170026	N/A	15.48259168
HMDB0015094+Na321.1861	N/A	N/A	N/A
HMDB0015094+Na225.129	N/A	15.4915557	N/A
HMDB0015094+Na339.1969	N/A	15.41045127	N/A
HMDB0015094+Na340.2005	N/A	N/A	N/A
HMDB0015094+Na357.2082	N/A	15.38559008	15.37200934
HMDB0015094+Na358.211	N/A	N/A	N/A
HMDB0015094+Na121.0655	N/A	N/A	N/A
HMDB0015094+Na277.1608	15.08144142	15.10065576	15.07717461
HMDB0015094+Na131.0865	15.35937166	15.15151856	15.14169993
HMDB0015094+Na135.0811	N/A	N/A	N/A
HMDB0015094+Na145.1021	15.34366904	15.35206862	15.06476179
HMDB0015094+Na147.0813	N/A	15.0762413	15.17453182
HMDB0015094+Na149.0965	15.49755642	15.84978465	15.12499134
HMDB0015094+Na161.0969	N/A	N/A	N/A
HMDB0015094+Na162.1	N/A	N/A	N/A
HMDB0015094+Na165.0919	N/A	N/A	N/A
HMDB0015094+Na173.0967	N/A	14.85460474	N/A
HMDB0015094+Na175.1124	15.35525776	15.08754117	15.09217752
HMDB0015094+Na185.0972	N/A	N/A	N/A
HMDB0015094+Na297.1855	15.30144339	15.32769332	N/A
HMDB0015094+Na187.1129	15.35410488	N/A	N/A
HMDB0015094+Na199.1133	15.4109904	15.20000786	15.33107984
HMDB0015094+Na188.1166	15.36108332	15.82478052	15.28360958
HMDB0015094+Na211.1128	15.08514767	15.10140416	15.08573273
HMDB0015094+Na212.1164	15.07699306	15.10988348	15.11716242
HMDB0015094+Na213.1292	N/A	15.83510169	15.06007888
HMDB0015094+Na223.1126	15.28780082	N/A	15.83166539
HMDB0015094+Na224.1205	N/A	N/A	15.13796767
HMDB0015094+Na225.1285	N/A	15.49085019	N/A
HMDB0015094+Na227.1439	N/A	N/A	N/A
HMDB0015094+Na231.1399	N/A	N/A	15.07195176
HMDB0015094+Na235.1127	N/A	N/A	N/A
HMDB0015094+Na237.1292	N/A	15.55306073	15.49970568
HMDB0015094+Na238.1356	N/A	15.5816144	15.8169299
HMDB0015094+Na239.1439	N/A	N/A	N/A
HMDB0015094+Na249.1286	15.67915712	15.37564753	15.37174641
HMDB0015094+Na251.1443	N/A	N/A	N/A
HMDB0015094+Na252.1487	N/A	15.66360944	15.19228664
HMDB0015094+Na253.1605	N/A	N/A	N/A
HMDB0015094+Na254.1638	N/A	N/A	N/A
HMDB0015094+Na255.1752	15.52821597	15.56560555	15.49748148
HMDB0015094+Na261.1291	N/A	15.42397111	15.43992975
HMDB0015094+Na263.1445	N/A	15.15463966	15.39265355
HMDB0015094+Na265.1606	N/A	N/A	N/A
HMDB0015094+Na267.14	15.67570361	15.78109694	15.30652165
HMDB0015094+Na189.0922	N/A	N/A	N/A
HMDB0015094+Na133.1016	N/A	15.35321766	15.11148931
HMDB0015094+Na279.1401	N/A	15.63387993	N/A
HMDB0015094+Na322.1888	N/A	N/A	N/A
HMDB0015094+Na280.1836	15.26554688	N/A	15.02414867
HMDB0015094+Na159.0811	N/A	N/A	N/A
HMDB0015094+Na147.0809	N/A	15.08118429	15.17400604
HMDB0015094+Na281.1894	N/A	15.42934232	15.59774182
HMDB0015094+Na291.1758	N/A	15.1099318	15.68056162
HMDB0015094+Na293.1925	15.09589354	15.10121411	15.08626897
HMDB0015094+Na297.1512	N/A	N/A	N/A
HMDB0015094+Na303.1759	15.08188245	15.10355802	15.08450763
HMDB0015094+Na309.1869	N/A	15.56847347	15.5185722
HMDB0015094+Na321.1871	N/A	N/A	N/A
HMDB0015094+Na339.1977	N/A	15.41138441	N/A
HMDB0015094+Na115.0552	15.84693682	N/A	N/A
HMDB0015094+Na149.0968	15.4971339	15.84989993	15.1238713
HMDB0015094+Na121.0656	N/A	N/A	N/A
HMDB0015094+Na119.0865	15.42583944	15.13456624	15.10742042
HMDB0015094+Na146.0733	N/A	N/A	N/A
HMDB0015094+Na128.0625	N/A	N/A	N/A
HMDB0015094+Na145.0653	N/A	N/A	N/A
HMDB0015094+Na136.0845	N/A	N/A	N/A
HMDB0015094+Na135.0813	N/A	N/A	N/A
HMDB0015094+Na131.0861	15.35922438	15.14966644	15.14159388
HMDB0015094+Na141.0708	N/A	15.54534891	15.44633845
HMDB0015094+Na_B	15.17761841	15.14263305	15.11944372
HMDB0015094+Na145.1022	15.3436074	15.3522413	15.06473402
HMDB0015094+Na157.1023	15.35350953	15.15351755	15.48335185
HMDB0015094+Na158.0734	15.28867161	15.08814352	N/A
HMDB0015094+Na222.1049	15.48405354	15.2191362	15.02489257
HMDB0015094+Na189.0924	N/A	N/A	N/A
HMDB0015094+Na160.0869	N/A	N/A	N/A
HMDB0015094+Na161.0972	N/A	N/A	N/A
HMDB0015094+Na162.1004	N/A	N/A	N/A
HMDB0015094+Na171.0813	15.20133952	15.70491188	15.20407106
HMDB0015094+Na172.0888	N/A	15.26069565	15.80843393
HMDB0015094+Na173.0968	N/A	14.85416441	N/A
HMDB0015094+Na175.1126	15.35512242	15.08763816	15.09153234
HMDB0015094+Na186.101	14.97680949	14.99304619	14.98464976
HMDB0015094+Na187.1127	15.35415258	N/A	N/A
HMDB0015094+Na188.1165	15.36094156	15.82448425	15.28352742
HMDB0015094+Na193.1023	15.08805762	15.09977953	15.07395691
HMDB0015094+Na213.1291	N/A	15.83578507	15.0593418
HMDB0015094+Na195.082	15.25060075	15.27948581	15.2733075
HMDB0015094+Na279.176	N/A	14.95323974	N/A
HMDB0015094+Na196.0892	N/A	15.80565342	14.92010025
HMDB0015094+Na197.0967	N/A	15.43501814	15.59511484
HMDB0015094+Na199.1131	15.41156407	15.19979443	15.32993766
HMDB0015094+Na208.0894	N/A	15.24605688	15.20168641
HMDB0015094+Na209.0973	N/A	15.15786501	15.14524631
HMDB0015094+Na210.1039	15.09145961	15.10151355	15.09069548
HMDB0015094+Na211.1134	15.08525382	15.1013208	15.08593631
HMDB0015094+Na212.118	15.07654495	15.10775018	15.10901823
HMDB0015094+Na209.0972	N/A	15.15817721	15.14772795
HMDB0015094+Na223.1125	15.2878013	N/A	15.83168614
HMDB0015094+Na197.0975	N/A	15.43546944	15.58966468
HMDB0015094+Na212.1181	15.07648268	15.10764878	15.10834849
HMDB0015094+Na250.1375	N/A	15.49612773	15.36904496
HMDB0015094+Na251.1453	N/A	N/A	N/A
HMDB0015094+Na253.1606	N/A	N/A	N/A
HMDB0015094+Na261.129	N/A	15.42434175	15.43949297
HMDB0015094+Na263.1829	15.40328621	15.65480475	N/A
HMDB0015094+Na265.1609	N/A	N/A	N/A
HMDB0015094+Na266.1643	N/A	15.70052465	N/A
HMDB0015094+Na279.1774	N/A	14.94937845	15.05041146
HMDB0015094+Na280.1838	15.26538896	N/A	15.02355414
HMDB0015094+Na116.0622	N/A	15.33618233	15.79819832
HMDB0015094+Na117.071	15.34616134	15.09654146	15.46394726
HMDB0015094+Na119.086	15.42616025	15.13241498	15.11004268
HMDB0015094+Na121.0657	N/A	N/A	N/A
HMDB0015094+Na122.0691	N/A	15.42374028	15.39411439
HMDB0015094+Na128.0626	N/A	N/A	N/A
HMDB0015094+Na130.0785	N/A	N/A	N/A
HMDB0015094+Na131.05	N/A	15.5096296	15.77021849
HMDB0015094+Na131.0862	15.3592459	15.15008982	15.14153148
HMDB0015094+Na133.102	N/A	15.35508068	15.10852997
HMDB0015094+Na171.0818	15.19827323	15.70623909	15.2052875
HMDB0015094+Na172.0889	N/A	15.2602535	15.80805314
HMDB0015094+Na209.0974	N/A	15.15749905	15.14494847
HMDB0015094+Na210.104	15.09144951	15.1015084	15.0907022
HMDB0015094+Na249.1289	15.67938763	15.37541188	15.37185948
HMDB0015094+Na248.1217	15.66053683	N/A	15.29975577
HMDB0015094+Na239.144	N/A	N/A	N/A
HMDB0015094+Na161.0973	N/A	N/A	N/A
HMDB0015094+Na152.064	N/A	N/A	N/A
HMDB0015094+Na147.0808	N/A	15.0829605	15.17376667
HMDB0015094+Na224.1204	N/A	N/A	15.13868141
HMDB0015094+Na153.0707	N/A	15.41392262	14.95819208
HMDB0015094+Na155.0866	N/A	N/A	15.68228176
HMDB0015094+Na157.0664	N/A	15.19168516	15.49626082
HMDB0015094+Na157.102	15.35418365	15.15050474	15.48314584
HMDB0015094+Na158.0736	15.28864986	15.0881993	N/A
HMDB0015094+Na159.0813	N/A	N/A	N/A
HMDB0015094+Na159.1176	15.35755899	15.1441183	15.81290615
HMDB0015094+Na165.0714	15.66828541	15.6917725	15.67320784
HMDB0015094+Na238.1363	N/A	15.58285348	15.62623524
HMDB0015094+Na166.078	N/A	N/A	N/A
HMDB0015094+Na167.0869	15.70774861	15.72043576	15.67922513
HMDB0015094+Na168.0938	15.6696949	15.40807619	15.67699475
HMDB0015094+Na169.0657	N/A	15.64569321	15.11125903
HMDB0015094+Na169.1029	15.35935536	14.97171563	15.39154436
HMDB0015094+Na136.0848	N/A	N/A	N/A
HMDB0015094+Na170.0739	N/A	15.65600236	15.50806777
HMDB0015094+Na135.0815	N/A	N/A	N/A
HMDB0015094+Na133.0654	15.8424436	15.70141522	N/A
HMDB0015094+Na237.1287	N/A	15.55352194	15.50019644
HMDB0015094+Na211.1132	15.08521791	15.10134814	15.08581601
HMDB0015094+Na160.0878	N/A	N/A	N/A
HMDB0015094+Na213.1282	N/A	15.84276515	15.05343879
HMDB0015094+Na178.0786	N/A	15.45879892	15.76625583
HMDB0015094+Na219.119	15.0905994	15.10297207	15.08666489
HMDB0015094+Na181.0667	N/A	15.74181906	15.65259932
HMDB0015094+Na181.1026	15.26390703	15.67128192	15.6917048
HMDB0015094+Na182.073	N/A	15.17949742	N/A
HMDB0015094+Na183.0826	N/A	14.87001941	15.84343989
HMDB0015094+Na183.1184	14.9723681	15.20821724	15.47316704
HMDB0015094+Na184.09	N/A	15.36902129	14.89415944
HMDB0015094+Na185.0976	N/A	N/A	N/A
HMDB0015094+Na186.1021	14.97553883	14.99391411	14.9853589
HMDB0015094+Na187.1133	15.35393226	N/A	N/A
HMDB0015094+Na191.0873	N/A	N/A	N/A
HMDB0015094+Na192.095	15.08961077	15.10163311	15.08367018
HMDB0015094+Na193.1027	15.09166454	15.09823146	15.07525204
HMDB0015094+Na194.108	N/A	N/A	N/A
HMDB0015094+Na195.0819	15.2504191	15.2792259	15.27383481
HMDB0015094+Na195.1184	N/A	N/A	N/A
HMDB0015094+Na196.0894	N/A	15.80623388	14.91997156
HMDB0015094+Na197.0974	N/A	15.43539057	15.59044976
HMDB0015094+Na198.1043	N/A	15.58084286	15.60960358
HMDB0015094+Na199.1129	15.41211857	15.1995862	15.32981251
HMDB0015094+Na204.0951	N/A	15.4987268	14.93400347
HMDB0015094+Na162.1007	N/A	N/A	N/A
HMDB0015094+Na189.092	N/A	N/A	N/A
HMDB0015094+Na179.0862	14.99585805	N/A	N/A
HMDB0015094+Na180.0949	14.98456062	N/A	15.46725455
HMDB0015094+Na175.1135	15.35455297	15.35327116	15.0881831
HMDB0015094+Na237.1291	N/A	15.5531543	15.49980379
HMDB0015094+Na220.1267	15.09064633	15.1022049	15.08643254
HMDB0015094+Na221.0985	15.20707525	15.49434353	15.48798361
HMDB0015094+Na222.1052	15.48410617	15.21964857	15.02478906
HMDB0015094+Na223.1137	N/A	N/A	N/A
HMDB0015094+Na224.121	N/A	N/A	N/A
HMDB0015094+Na225.1292	N/A	15.49163919	N/A
HMDB0015094+Na233.0984	N/A	15.13580588	N/A
HMDB0015094+Na234.1048	15.58541358	15.76681522	15.80950279
HMDB0015094+Na206.1096	N/A	N/A	N/A
HMDB0015094+Na236.1203	N/A	15.34923374	15.07766322
HMDB0015094+Na235.1136	N/A	N/A	N/A
HMDB0015094+Na238.1366	N/A	15.58352	15.62693828
HMDB0015094+Na249.1292	15.67963945	15.37508973	15.37197452
HMDB0015094+Na207.0821	15.5363963	15.00021193	15.38790975
HMDB0015094+Na207.1175	N/A	N/A	N/A
HMDB0015094+Na208.0897	N/A	15.24384429	15.20129061
HMDB0015094+Na293.1912	15.09456222	15.10110446	15.0863025
HMDB0015094+Na239.1436	N/A	N/A	N/A
HMDB0015094+Na250.1365	14.85531274	15.49711079	15.36876145
HMDB0015094+Na248.1208	15.65982976	N/A	15.30012074
HMDB0015094+Na247.1146	15.2327921	N/A	15.80762236
HMDB0015094+Na205.1019	N/A	N/A	N/A
HMDB0015088+H158.097137	8.221929905	N/A	N/A
HMDB0015088+H270.171387	8.063802586	N/A	N/A
HMDB0015088+H201.139435	N/A	N/A	N/A
HMDB0015088+H156.080536	7.75031408	N/A	N/A
HMDB0015088+H_B	8.06390407	N/A	N/A
HMDB0015088+H202.142273	N/A	N/A	N/A
HMDB0015088+H159.10054	N/A	N/A	7.718935995
HMDB0015047+Na128.046036	16.63711698	16.64873309	16.63208651
HMDB0015047+Na250.068405	N/A	17.13364877	17.17579461
HMDB0015047+Na90.909286	N/A	N/A	N/A
HMDB0015047+Na56.28254699999999	16.97709205	N/A	16.77006667
HMDB0015047+Na128.044617	16.63700208	16.64754324	16.63294203
HMDB0015047+Na107.059044	16.51825536	16.55976874	16.48935297
HMDB0015047+Na154.060532	N/A	16.88206802	16.8329734
HMDB0015047+Na248.07341	16.41084541	16.70933867	16.8832015
HMDB0015047+Na202.0755	16.42944896	16.4941999	N/A
HMDB0015047+Na1033.377441	N/A	17.26461667	N/A
HMDB0015047+Na249.073471	N/A	17.04615887	17.20737705
HMDB0015047+Na120.056511	N/A	N/A	N/A
HMDB0015047+Na95.80708299999999	17.12692459	16.42515337	N/A
HMDB0015047+Na248.07254	16.40781336	16.70854546	16.88104971
HMDB0015047+Na247.173996	17.13233563	17.13801662	17.1207839
HMDB0015047+Na246.172485	N/A	17.33225435	17.36680013
HMDB0015047+Na202.077499	16.86404843	16.50883413	N/A
HMDB0015047+Na121.032547	N/A	N/A	N/A
HMDB0015047+Na121.032661	N/A	N/A	N/A
HMDB0015047+Na250.067902	N/A	17.13090793	17.17828819
HMDB0015047+Na249.07283	N/A	17.0446179	17.2057577
HMDB0015047+Na95.058777	16.7745928	16.82850156	16.76409115
HMDB0015047+Na98.04496800000001	16.69492898	17.11399198	16.72176143
HMDB0015047+Na202.077698	16.86351853	16.51065285	N/A
HMDB0015047+Na123.028008	17.12486031	17.14313575	17.13830753
HMDB0015047+Na_B	N/A	N/A	N/A
HMDB0015047+Na93.49698599999999	16.41361667	16.59765	N/A
HMDB0015047+Na125.069489	N/A	N/A	16.96301379
HMDB0015047+Na110.081589	N/A	N/A	17.08885055
HMDB0015047+Na248.07196	16.40650704	16.91437533	16.88011398
HMDB0015047+Na121.029564	N/A	N/A	N/A
HMDB0015047+Na112.061981	16.77671598	N/A	17.05780462
HMDB0015047+Na111.041878	N/A	N/A	N/A
HMDB0015047+Na109.074982	N/A	16.83779996	16.73463493
HMDB0015024+K153.07	N/A	N/A	6.911472454
HMDB0015024+K152.035	N/A	6.364533333	N/A
HMDB0015024+K108.2	N/A	N/A	N/A
HMDB0015024+K129.2	N/A	N/A	N/A
HMDB0015024+K151.8	N/A	N/A	N/A
HMDB0015024+K365.4	N/A	N/A	N/A
HMDB0015024+K169.0	N/A	N/A	N/A
HMDB0015024+K180.8	N/A	N/A	N/A
HMDB0015024+K182.4	7.134966667	N/A	N/A
HMDB0015024+K141.0698	N/A	6.798126066	6.842789658
HMDB0015024+K333.3	6.331972314	N/A	N/A
HMDB0015024+K223.4	N/A	N/A	N/A
HMDB0015024+K212.2	N/A	N/A	N/A
HMDB0015024+K167.5	N/A	N/A	N/A
HMDB0015024+K156.3	N/A	N/A	N/A
HMDB0015024+K140.0538	6.570570701	6.905012493	N/A
HMDB0015024+K184.3	6.376	N/A	N/A
HMDB0015024+K347.5	N/A	6.606020548	N/A
HMDB0015024+K198.1	N/A	6.715380711	N/A
HMDB0015024+K240.5	N/A	N/A	N/A
HMDB0015024+K256.1315	7.018063739	N/A	N/A
HMDB0015024+K141.1	6.504444291	6.454151671	N/A
HMDB0015024+K152.4	N/A	N/A	N/A
HMDB0015024+K184.075485	N/A	N/A	N/A
HMDB0015024+K183.067734	N/A	N/A	6.651515831
HMDB0015024+K266.3	N/A	N/A	N/A
HMDB0015024+K292.5	7.169309496	N/A	6.329966667
HMDB0015024+K266.1169	N/A	N/A	6.991651408
HMDB0015024+K242.0807	6.984875147	N/A	N/A
HMDB0015024+K97.1	N/A	6.561605954	N/A
HMDB0015024+K183.068	N/A	N/A	6.650851225
HMDB0015024+K156.0811	6.331086913	N/A	N/A
HMDB0015024+K166.0651	N/A	N/A	N/A
HMDB0015024+K348.5	N/A	6.732516667	N/A
HMDB0015024+K169.0656	N/A	6.272336902	N/A
HMDB0015024+K170.0962	6.575997303	N/A	N/A
HMDB0015024+K182.0605	N/A	N/A	6.951124293
HMDB0015024+K184.0755	N/A	N/A	N/A
HMDB0015024+K240.1382	N/A	N/A	N/A
HMDB0015024+K195.0683	6.967900804	N/A	N/A
HMDB0015024+K196.0758	N/A	N/A	6.755444221
HMDB0015024+K198.0917	N/A	N/A	N/A
HMDB0015024+K212.1438	N/A	6.317795488	N/A
HMDB0015024+K238.1225	N/A	7.094761501	N/A
HMDB0015024+K240.0651	6.765517871	N/A	N/A
HMDB0015024+K196.1	6.659867014	N/A	N/A
HMDB0015024+K319.3	N/A	N/A	N/A
HMDB0015024+K129.0703	N/A	N/A	N/A
HMDB0015024+K365.3	N/A	N/A	N/A
HMDB0015024+K245.6	N/A	N/A	6.69795
HMDB0015024+K212.0	N/A	6.359321123	6.606235373
HMDB0015024+K199.1	N/A	7.003945577	7.046378971
HMDB0015024+K197.0	6.968848022	7.0775	N/A
HMDB0015024+K192.8	N/A	N/A	N/A
HMDB0015024+K191.0	6.287235655	N/A	6.57862582
HMDB0015024+K186.9	N/A	N/A	N/A
HMDB0015024+K184.0	N/A	N/A	N/A
HMDB0015024+K105.2	N/A	N/A	N/A
HMDB0015024+K347.3	N/A	N/A	N/A
HMDB0015024+K108.0448	N/A	N/A	N/A
HMDB0015024+K333.5	N/A	N/A	6.847435605
HMDB0015024+K62.2	N/A	N/A	N/A
HMDB0015024+K80.1	N/A	N/A	N/A
HMDB0015024+K238.1	N/A	N/A	6.502429277
HMDB0015024+K207.2	N/A	N/A	N/A
HMDB0015024+K117.2	N/A	N/A	N/A
HMDB0015024+K80.0	N/A	N/A	N/A
HMDB0015024+K207.1	7.18819713	7.120522586	6.615144016
HMDB0015024+K117.0	7.008466667	N/A	N/A
HMDB0015024+K266.0	6.766983333	6.479533333	6.95132902
HMDB0015024+K273.2	N/A	N/A	6.346520374
HMDB0015024+K283.0	N/A	7.1005	7.038788511
HMDB0015024+K212.1451	N/A	6.319296914	N/A
HMDB0015024+K168.9	6.789983333	N/A	N/A
HMDB0015024+K165.0	6.27256565	6.295540186	6.260966667
HMDB0015024+K193.5	7.192461026	N/A	N/A
HMDB0015024+K160.7	6.525499195	N/A	N/A
HMDB0015024+K140.8	N/A	N/A	N/A
HMDB0015024+K128.9	N/A	N/A	N/A
HMDB0015024+K104.7	7.18096359	N/A	N/A
HMDB0015024+K97.3	N/A	N/A	N/A
HMDB0015024+K185.078903	N/A	N/A	N/A
HMDB0015024+K196.076035	N/A	N/A	6.755444221
HMDB0015024+K197.07962	N/A	N/A	N/A
HMDB0015024+K212.142227	N/A	N/A	N/A
HMDB0015024+K227.056305	N/A	N/A	N/A
HMDB0015024+K238.123566	N/A	7.094761482	N/A
HMDB0015024+K240.064606	6.396251995	N/A	N/A
HMDB0015024+K72.8	N/A	7.135	6.812936702
HMDB0015024+K68.6	N/A	N/A	N/A
HMDB0015024+K248.4	N/A	N/A	N/A
HMDB0015024+K284.5	N/A	N/A	N/A
HMDB0015024+K363.5	N/A	7.1235	N/A
HMDB0015024+K182.061432	N/A	N/A	6.938987826
HMDB0015024+K181.063354	N/A	N/A	7.042933333
HMDB0015024+K284.1273	N/A	N/A	N/A
HMDB0015024+K292.1	N/A	N/A	N/A
HMDB0015024+K284.2	N/A	7.1541463	N/A
HMDB0015024+K240.2	6.285037594	6.341582122	7.071681555
HMDB0015024+K184.1	N/A	N/A	N/A
HMDB0015024+K196.3	N/A	N/A	N/A
HMDB0015024+K195.0	N/A	7.089000001	6.501181504
HMDB0015024+K186.0	N/A	6.767016667	N/A
HMDB0015024+K183.5	N/A	N/A	N/A
HMDB0015024+K141.0702	N/A	N/A	6.84219869
HMDB0015024+K139.0545	N/A	N/A	N/A
HMDB0015024+K129.0706	N/A	N/A	N/A
HMDB0015024+K128.0623	N/A	N/A	N/A
HMDB0015024+K240.139	N/A	N/A	N/A
HMDB0015024+K242.0821	6.983537524	N/A	N/A
HMDB0015024+K266.1181	N/A	N/A	6.996709734
HMDB0015024+K283.121	N/A	7.119739365	N/A
HMDB0015024+K284.1287	N/A	N/A	N/A
HMDB0015024+K292.0277	6.580541301	N/A	6.743953783
HMDB0015024+K365.1193	N/A	N/A	N/A
HMDB0015024+K348.1	N/A	6.36479269	N/A
HMDB0015024+K365.1155	N/A	N/A	N/A
HMDB0015024+K170.097519	6.586101727	N/A	N/A
HMDB0015024+K183.0693	N/A	N/A	N/A
HMDB0015024+K127.0552	N/A	N/A	N/A
HMDB0015024+K153.0699	N/A	N/A	6.911220413
HMDB0015024+K155.059	7.043956155	6.974996013	6.59570282
HMDB0015024+K156.0812	6.331156228	N/A	N/A
HMDB0015024+K166.0656	N/A	N/A	N/A
HMDB0015024+K167.0719	N/A	N/A	N/A
HMDB0015024+K168.061	6.342026564	N/A	6.755447437
HMDB0015024+K169.0668	N/A	6.272545761	N/A
HMDB0015024+K182.0614	N/A	N/A	6.939488154
HMDB0015024+K183.0682	N/A	N/A	6.650317808
HMDB0015024+K184.0762	N/A	N/A	N/A
HMDB0015024+K195.0684	6.967898978	N/A	N/A
HMDB0015024+K196.0761	N/A	N/A	6.755444221
HMDB0015024+K240.0652	6.766154103	N/A	N/A
HMDB0015024+K115.0558	N/A	N/A	N/A
HMDB0015024+K128.0631	N/A	N/A	N/A
HMDB0015024+K169.064194	6.821178044	6.271434325	N/A
HMDB0015024+K129.0712	N/A	N/A	N/A
HMDB0015024+K139.0553	N/A	N/A	N/A
HMDB0015024+K187.1	N/A	N/A	N/A
HMDB0015024+K153.0688	N/A	N/A	6.908749414
HMDB0015024+K197.2	6.765658874	6.249580978	N/A
HMDB0015024+K168.06	6.341806374	N/A	6.755447404
HMDB0015024+K348.091614	N/A	N/A	6.502452272
HMDB0015024+K285.133667	N/A	N/A	N/A
HMDB0015024+K141.0707	N/A	N/A	6.841358486
HMDB0015024+K284.129303	N/A	N/A	N/A
HMDB0015024+K145.0662	N/A	N/A	N/A
HMDB0015024+K152.0629	6.304502287	N/A	6.617074307
HMDB0015024+K182.8	N/A	N/A	N/A
HMDB0015024+K154.0667	N/A	6.984961164	N/A
HMDB0015024+K155.0581	7.040146537	6.968641659	7.025666905
HMDB0015024+K156.0819	6.331715438	N/A	N/A
HMDB0015024+K166.066	N/A	N/A	N/A
HMDB0015024+K167.0727	N/A	N/A	N/A
HMDB0015024+K169.0669	N/A	6.272545761	N/A
HMDB0015024+K166.06575	N/A	N/A	N/A
HMDB0015024+K181.0665	N/A	N/A	7.044456415
HMDB0015024+K182.0626	N/A	N/A	N/A
HMDB0015024+K183.0699	N/A	N/A	N/A
HMDB0015024+K212.1	N/A	N/A	N/A
HMDB0015024+K194.0623	N/A	N/A	7.180916667
HMDB0015024+K195.0694	N/A	N/A	N/A
HMDB0015024+K196.0773	N/A	N/A	6.755444216
HMDB0015024+K208.0774	N/A	6.857126032	6.330462485
HMDB0015024+K240.0665	6.772496805	N/A	N/A
HMDB0015024+K156.080215	6.330529007	N/A	6.731298097
HMDB0015024+K183.068649	N/A	N/A	6.648874173
HMDB0015024+K184.075363	N/A	N/A	N/A
HMDB0015024+K168.057678	6.331812243	6.663458084	6.755447145
HMDB0015024+K157.084442	7.199511327	7.117012971	6.812406886
HMDB0015024+K212.145035	N/A	6.319200749	N/A
HMDB0015024+K242.081909	6.983690049	N/A	N/A
HMDB0015024+K292.029541	6.570182028	6.370319756	6.743950312
HMDB0015024+K365.117462	N/A	N/A	N/A
HMDB0015024+K366.118927	N/A	N/A	N/A
HMDB0015024+K156.081467	6.331348352	N/A	N/A
HMDB0015024+K183.068481	N/A	N/A	6.649411215
HMDB0015024+K184.076416	N/A	N/A	N/A
HMDB0015024+K185.079926	N/A	N/A	N/A
HMDB0015024+K196.075562	N/A	N/A	6.755444222
HMDB0015024+K212.142929	N/A	N/A	N/A
HMDB0015024+K240.064972	6.396067969	N/A	N/A
HMDB0015024+K240.139328	N/A	N/A	N/A
HMDB0015024+K241.14093	N/A	N/A	N/A
HMDB0015024+K266.11911	N/A	N/A	6.99654329
HMDB0015024+K156.080795	6.330883814	N/A	N/A
HMDB0015024+K284.128876	N/A	N/A	N/A
